51.912937 4.398175 -2.478631 50174 115
51.913040 4.398022 -3.792619 50176 101
51.913155 4.397883 -2.066405 50178 107
51.913258 4.397725 -2.641506 50180 108
51.913342 4.397528 -3.875052 50182 109
51.913315 4.397298 -3.135143 50185 36
51.913181 4.397177 -3.300019 50187 131
51.913055 4.397013 -2.970265 50189 169
51.912945 4.396840 -3.627752 50191 174
51.912804 4.396678 -3.792619 50193 203
51.912682 4.396483 -3.710186 50195 200
51.912567 4.396290 -3.300019 50197 207
51.912445 4.396083 -4.203772 50199 215
51.912327 4.395884 -2.559063 50201 210
51.912220 4.395660 -3.052705 50203 207
51.912140 4.395400 -3.875052 50205 232
51.912056 4.395147 -3.545317 50207 223
51.911983 4.394893 -4.532482 50209 217
51.911911 4.394617 -5.025024 50211 221
51.911846 4.394348 -3.052705 50213 219
51.911777 4.394090 -3.300019 50215 201
51.911713 4.393810 -4.942600 50217 220
51.911674 4.393543 -3.792619 50219 197
51.911610 4.393293 -4.121342 50221 190
51.911560 4.393035 -4.450054 50223 203
51.911537 4.392768 -3.956479 50225 215
51.911495 4.392495 -3.627752 50227 208
51.911453 4.392238 -4.038911 50229 205
51.911423 4.391968 -3.875052 50231 200
51.911400 4.391700 -3.627752 50233 206
51.911369 4.391428 -3.956479 50235 215
51.911362 4.391168 -4.121342 50237 212
51.911358 4.390892 -3.545317 50239 200
51.911354 4.390617 -3.382456 50241 199
51.911327 4.390352 -2.970265 50243 187
51.911312 4.390095 -4.696330 50245 200
51.911308 4.389833 -4.038911 50247 190
51.911304 4.389560 -3.463886 50249 172
51.911316 4.389292 -4.121342 50251 183
51.911327 4.389023 -3.217581 50253 185
51.911335 4.388753 -3.463886 50255 175
51.911346 4.388492 -2.888830 50257 163
51.911358 4.388238 -2.970265 50259 170
51.911373 4.387983 -3.052705 50261 169
51.911388 4.387732 -3.052705 50263 172
51.911400 4.387466 -2.559063 50265 168
51.911415 4.387215 -2.148851 50267 174
51.911427 4.386960 -2.478631 50269 175
51.911438 4.386698 -3.052705 50271 286
51.911449 4.386453 -1.902515 50273 154
51.911469 4.386205 -1.655167 50275 157
51.911488 4.385972 -2.396187 50277 142
51.911499 4.385732 -1.491271 50279 145
51.911514 4.385490 -0.751193 50281 144
51.911533 4.385262 -1.081017 50283 126
51.911552 4.385033 -1.244920 50285 129
51.911572 4.384793 -0.094531 50287 133
51.911560 4.384572 -0.176993 50289 144
51.911594 4.384318 0.317287 50291 157
51.911659 4.384085 -0.012068 50293 157
51.911720 4.383850 -0.258449 50295 154
51.911755 4.383613 -0.258449 50297 133
51.911732 4.383372 -0.423370 50299 132
51.911686 4.383133 -0.669741 50301 152
51.911648 4.382885 -1.162466 50303 170
51.911613 4.382618 -0.504824 50305 172
51.911613 4.382380 -0.587283 50307 175
51.911613 4.382135 0.317287 50309 158
51.911598 4.381868 0.070396 50311 177
51.911591 4.381605 -0.669741 50313 170
51.911575 4.381351 -0.340910 50315 177
51.911560 4.381092 -0.833650 50317 170
51.911533 4.380840 0.481717 50319 165
51.911507 4.380580 -0.094531 50321 184
51.911476 4.380327 -0.423370 50323 160
51.911449 4.380084 -0.504824 50325 153
51.911411 4.379838 -0.669741 50327 150
51.911366 4.379598 -0.012068 50329 133
51.911327 4.379368 -0.833650 50331 118
51.911282 4.379110 -1.244920 50334 51
51.911289 4.378925 -0.587283 50356 9
51.911221 4.378664 -0.012068 50361 44
51.911133 4.378450 -0.423370 50364 82
51.911045 4.378178 -0.258449 50367 102
51.910988 4.377974 -0.998562 50369 123
51.910927 4.377763 -1.081017 50371 155
51.910858 4.377532 -0.258449 50373 173
51.910793 4.377302 -0.340910 50375 179
51.910751 4.377080 -0.423370 50377 173
51.910706 4.376835 0.070396 50379 155
51.910645 4.376600 -0.258449 50381 173
51.910583 4.376365 0.892049 50383 175
51.910530 4.376127 1.221433 50385 179
51.910450 4.375895 0.070396 50387 193
51.910385 4.375657 -0.094531 50389 178
51.910309 4.375417 1.056488 50391 171
51.910244 4.375195 1.138960 50393 144
51.910187 4.374985 2.125657 50395 114
51.910099 4.374762 1.056488 50398 27
51.909973 4.374835 0.809579 50436 15
51.909817 4.374972 0.727613 50441 31
51.909698 4.374835 1.468352 50445 49
51.909626 4.374597 0.809579 50448 94
51.909527 4.374311 0.727613 50451 127
51.909451 4.374105 -0.258449 50453 147
51.909374 4.373885 1.550324 50455 190
51.909290 4.373645 1.468352 50457 222
51.909210 4.373398 0.645144 50459 207
51.909134 4.373138 0.645144 50461 222
51.909061 4.372872 0.317287 50463 236
51.908989 4.372605 0.564185 50465 237
51.908932 4.372330 -0.012068 50467 237
51.908882 4.372060 0.070396 50469 189
51.908840 4.371782 -1.409825 50471 238
51.908806 4.371483 -3.217581 50473 272
51.908760 4.371173 -1.902515 50475 248
51.908718 4.370880 -2.313742 50477 297
51.908676 4.370558 -1.655167 50479 323
51.908657 4.370257 -2.478631 50481 283
51.908627 4.369878 -3.052705 50483 389
51.908627 4.369585 -3.627752 50485 265
51.908634 4.369303 -1.820067 50487 246
51.908653 4.369019 -1.244920 50489 232
51.908653 4.368742 -1.573722 50491 220
51.908649 4.368467 -0.916106 50493 206
51.908638 4.368202 -1.244920 50495 191
51.908630 4.367943 -0.176993 50497 175
51.908634 4.367690 -0.423370 50499 168
51.908646 4.367442 0.809579 50501 161
51.908661 4.367198 2.207634 50503 159
51.908688 4.366957 2.700519 50505 158
51.908718 4.366717 1.796245 50507 136
51.908756 4.366500 1.878723 50509 109
51.908806 4.366203 1.385877 50512 85
51.908855 4.365925 1.221433 50515 93
51.908916 4.365654 0.727613 50518 88
51.909061 4.365472 1.468352 50521 99
51.909260 4.365433 3.111944 50524 98
51.909397 4.365207 1.631794 50527 152
51.909447 4.364957 1.303403 50529 200
51.909500 4.364676 1.221433 50531 264
51.909561 4.364373 -0.669741 50533 309
51.909630 4.364063 -1.409825 50535 77
51.909718 4.363760 -2.888830 50537 71
51.909828 4.363470 -2.313742 50539 15
51.909943 4.363190 -2.888830 50541 -3
51.910061 4.362920 -3.956479 50543 334
51.910179 4.362662 -3.382456 50545 323
51.910301 4.362411 -3.217581 50547 290
51.910419 4.362172 -3.792619 50549 261
51.910534 4.361937 -5.189870 50551 264
51.910637 4.361698 -3.956479 50553 255
51.910728 4.361440 -3.875052 50555 254
51.910805 4.361176 -3.956479 50557 221
51.910877 4.360935 -5.271286 50559 158
51.910919 4.360693 -3.710186 50562 30
51.911018 4.360547 -4.038911 50565 58
51.911175 4.360570 -3.875052 50568 49
51.911274 4.360480 -4.450054 50571 46
51.911255 4.360207 -5.025024 50574 99
51.911224 4.359990 -4.286202 50576 138
51.911182 4.359758 -3.135143 50578 152
51.911160 4.359513 -4.613904 50580 158
51.911121 4.359270 -3.217581 50582 153
51.911087 4.359032 -3.052705 50584 143
51.911053 4.358785 -2.641506 50586 147
51.911018 4.358545 -2.313742 50588 141
51.910992 4.358314 -1.655167 50590 134
51.910969 4.358085 -2.231297 50592 124
51.910938 4.357857 -0.998562 50594 123
51.910900 4.357635 -1.081017 50596 128
51.910866 4.357412 -0.998562 50598 129
51.910847 4.357190 -0.751193 50600 122
51.910866 4.356968 -0.751193 50602 131
51.910912 4.356750 -0.998562 50604 131
51.910980 4.356558 0.645144 50606 133
51.911072 4.356382 -0.504824 50608 132
51.911175 4.356210 -0.751193 50610 136
51.911270 4.356037 -0.423370 50612 136
51.911369 4.355865 -0.751193 50614 136
51.911469 4.355691 -0.916106 50616 136
51.911564 4.355520 -1.244920 50618 130
51.911663 4.355348 -1.327373 50620 132
51.911758 4.355173 -0.504824 50622 130
51.911850 4.355000 -0.504824 50624 132
51.911949 4.354828 0.317287 50626 138
51.912045 4.354651 -0.176993 50628 137
51.912140 4.354476 -1.244920 50630 136
51.912239 4.354303 -0.916106 50632 133
51.912338 4.354138 -0.176993 50634 126
51.912445 4.353980 -1.162466 50636 132
51.912548 4.353820 -0.998562 50638 123
51.912640 4.353658 -0.998562 50640 102
51.912735 4.353488 -2.231297 50643 15
51.912827 4.353368 -1.244920 50683 21
51.912945 4.353145 -1.737617 50687 58
51.913086 4.353005 -1.162466 50690 79
51.913265 4.352910 -2.148851 50693 106
51.913456 4.352810 -1.244920 50696 119
51.913593 4.352743 0.070396 50698 126
51.913731 4.352684 -0.751193 50700 121
51.913868 4.352622 -1.984963 50702 352
51.914001 4.352550 -0.094531 50704 128
51.914131 4.352460 -1.327373 50706 130
51.914257 4.352342 -1.409825 50708 143
51.914375 4.352203 -0.176993 50710 142
51.914486 4.352057 -0.340910 50712 135
51.914577 4.351841 -1.162466 50714 149
51.914661 4.351645 -1.327373 50716 141
51.914738 4.351445 -1.327373 50718 146
51.914810 4.351228 -1.162466 50720 153
51.914879 4.350990 -1.327373 50722 169
51.914928 4.350753 -0.504824 50724 167
51.914978 4.350498 -1.902515 50726 177
51.915031 4.350263 -1.081017 50728 153
51.915104 4.350071 -1.820067 50730 130
51.915184 4.349855 -1.081017 50732 127
51.915272 4.349635 -0.751193 50734 137
51.915245 4.349325 -0.998562 50737 170
51.915112 4.348942 -1.573722 50738 189
51.915138 4.348667 -0.012068 50740 185
51.915161 4.348400 -0.587283 50742 187
51.915211 4.348146 -1.244920 50744 191
51.915268 4.347912 -0.916106 50746 175
51.915329 4.347675 -1.573722 50748 184
51.915371 4.347417 -1.573722 50750 192
51.915421 4.347160 -1.491271 50752 198
51.915466 4.346880 -0.587283 50754 194
51.915524 4.346603 -0.258449 50756 190
51.915569 4.346350 -1.573722 50758 181
51.915642 4.346123 -1.491271 50760 169
51.915733 4.345930 -2.806390 50762 141
51.915836 4.345772 -0.916106 50764 109
51.915878 4.345483 -2.231297 50767 97
51.915916 4.345171 -1.902515 50770 84
51.915943 4.344927 -2.888830 50773 42
51.915943 4.344615 -3.217581 50777 79
51.915955 4.344367 -2.313742 50779 189
51.915970 4.344107 -2.641506 50781 172
51.915970 4.343828 -3.300019 50783 179
51.915966 4.343545 -3.545317 50785 186
51.915955 4.343275 -2.559063 50787 187
51.915932 4.343013 -3.792619 50789 176
51.915905 4.342763 -1.984963 50791 164
51.915863 4.342518 -2.478631 50793 161
51.915817 4.342287 -2.970265 50795 148
51.915771 4.342050 -2.559063 50797 158
51.915726 4.341812 -2.641506 50799 157
51.915680 4.341567 -3.792619 50801 162
51.915630 4.341315 -3.875052 50803 191
51.915588 4.341048 -4.942600 50805 194
51.915543 4.340782 -4.532482 50807 208
51.915497 4.340520 -5.518548 50809 190
51.915451 4.340258 -5.025024 50811 191
51.915413 4.340017 -6.339696 50813 159
51.915409 4.339768 -6.093459 50815 153
51.915394 4.339523 -6.011044 50817 155
51.915398 4.339282 -5.518548 50819 148
51.915409 4.339043 -6.504521 50821 140
51.915447 4.338822 -6.339696 50823 106
51.915512 4.338615 -5.518548 50826 23
51.915527 4.338390 -6.011044 50833 0
51.915577 4.338181 -6.174869 50847 8
51.915630 4.337924 -6.174869 50852 41
51.915695 4.337720 -5.436128 50855 46
51.915760 4.337507 -6.093459 50858 44
51.915825 4.337290 -5.763794 50861 58
51.915901 4.337062 -4.860176 50864 62
51.915962 4.336825 -5.763794 50867 58
51.915958 4.336608 -5.682381 50870 35
51.915836 4.336487 -5.436128 50877 7
51.915726 4.336415 -5.271286 50885 25
51.915703 4.336230 -6.093459 50889 55
51.915768 4.335967 -5.928628 50892 91
51.915821 4.335765 -5.025024 50894 119
51.915871 4.335548 -4.942600 50896 142
51.915928 4.335328 -5.271286 50898 134
51.915985 4.335105 -5.682381 50900 144
51.916039 4.334878 -5.189870 50902 140
51.916092 4.334657 -6.257283 50904 139
51.916153 4.334434 -5.518548 50906 143
51.916210 4.334210 -5.763794 50908 144
51.916271 4.333990 -5.436128 50910 143
51.916328 4.333768 -5.271286 50912 141
51.916382 4.333545 -6.257283 50914 136
51.916435 4.333328 -4.532482 50916 134
51.916489 4.333105 -5.928628 50918 139
51.916546 4.332891 -6.586933 50920 130
51.916615 4.332678 -5.271286 50922 140
51.916676 4.332465 -5.107447 50924 129
51.916740 4.332257 -6.422109 50926 130
51.916790 4.332038 -5.518548 50928 130
51.916786 4.331821 -6.339696 50930 99
51.916767 4.331560 -5.107447 50933 51
51.916874 4.331412 -6.093459 50937 10
51.916943 4.331197 -5.436128 50949 26
51.916973 4.330988 -6.504521 50952 44
51.916977 4.330740 -5.846211 50955 66
51.916943 4.330451 -5.518548 50958 122
51.916935 4.330215 -5.599962 50960 139
51.916927 4.329965 -5.763794 50962 140
51.916912 4.329717 -6.174869 50964 148
51.916893 4.329468 -5.763794 50966 151
51.916882 4.329222 -6.832153 50968 150
51.916874 4.328967 -6.011044 50970 162
51.916862 4.328712 -6.504521 50972 174
51.916851 4.328455 -5.928628 50974 180
51.916836 4.328198 -5.846211 50976 172
51.916828 4.327937 -6.749743 50978 173
51.916843 4.327670 -6.749743 50980 181
51.916862 4.327405 -7.653198 50982 177
51.916882 4.327137 -6.504521 50984 189
51.916889 4.326872 -5.846211 50986 182
51.916908 4.326612 -6.257283 50988 176
51.916927 4.326348 -6.832153 50990 178
51.916939 4.326093 -6.093459 50992 156
51.916946 4.325833 -6.011044 50994 187
51.916962 4.325565 -6.832153 50996 195
51.916985 4.325290 -5.846211 50998 213
51.917011 4.325016 -6.011044 51000 204
51.917042 4.324757 -5.928628 51002 187
51.917072 4.324500 -6.667334 51004 172
51.917114 4.324245 -6.174869 51006 176
51.917145 4.323988 -6.832153 51008 177
51.917183 4.323730 -5.599962 51010 175
51.917221 4.323472 -5.518548 51012 181
51.917252 4.323213 -5.107447 51014 187
51.917286 4.322953 -6.667334 51016 179
51.917313 4.322691 -6.996970 51018 187
51.917343 4.322428 -6.339696 51020 182
51.917370 4.322166 -6.832153 51022 194
51.917393 4.321902 -7.818002 51024 197
51.917423 4.321631 -6.996970 51026 196
51.917458 4.321365 -5.928628 51028 200
51.917492 4.321097 -6.996970 51030 208
51.917522 4.320830 -6.749743 51032 207
51.917553 4.320569 -7.571800 51034 191
51.917591 4.320305 -7.325592 51036 194
51.917633 4.320037 -7.243186 51038 208
51.917671 4.319770 -6.667334 51040 192
51.917698 4.319512 -6.914562 51042 174
51.917728 4.319258 -5.518548 51044 171
51.917767 4.319005 -7.735600 51046 175
51.917805 4.318752 -6.996970 51048 176
51.917835 4.318500 -6.749743 51050 177
51.917866 4.318238 -7.735600 51052 196
51.917900 4.317976 -6.011044 51054 184
51.917942 4.317719 -5.189870 51056 184
51.917969 4.317461 -6.996970 51058 148
51.917889 4.317295 -5.846211 51060 120
51.917732 4.317172 -6.749743 51063 64
51.917732 4.316902 -7.325592 51066 106
51.917755 4.316683 -7.078373 51068 126
51.917778 4.316452 -6.832153 51070 140
51.917812 4.316210 -6.914562 51072 156
51.917850 4.315955 -7.407997 51074 166
51.917881 4.315703 -6.996970 51076 165
51.917915 4.315444 -6.749743 51078 170
51.917938 4.315182 -7.490401 51080 172
51.917969 4.314922 -7.160780 51082 177
51.918011 4.314653 -6.667334 51084 191
51.918045 4.314387 -5.928628 51086 188
51.918076 4.314125 -6.832153 51088 187
51.918114 4.313865 -7.818002 51090 186
51.918152 4.313607 -6.504521 51092 171
51.918186 4.313355 -6.339696 51094 168
51.918221 4.313102 -6.422109 51096 170
51.918251 4.312847 -6.504521 51098 169
51.918278 4.312597 -6.504521 51100 169
51.918301 4.312356 -5.189870 51102 151
51.918312 4.312117 -6.174869 51104 157
51.918331 4.311875 -6.422109 51106 147
51.918365 4.311635 -6.832153 51108 156
51.918404 4.311392 -6.339696 51110 150
51.918442 4.311153 -6.832153 51112 143
51.918480 4.310943 -6.257283 51114 71
51.918518 4.310690 -7.490401 51118 36
51.918446 4.310478 -6.996970 51121 93
51.918278 4.310335 -6.011044 51124 97
51.918278 4.310053 -7.818002 51127 100
51.918301 4.309832 -6.586933 51129 124
51.918324 4.309605 -7.078373 51131 129
51.918316 4.309363 -6.667334 51133 140
51.918301 4.309125 -5.682381 51135 132
51.918297 4.308885 -7.490401 51137 148
51.918293 4.308633 -7.900403 51139 171
51.918289 4.308370 -6.422109 51141 180
51.918285 4.308107 -7.325592 51143 175
51.918282 4.307845 -7.243186 51145 167
51.918285 4.307597 -6.996970 51147 152
51.918274 4.307362 -7.818002 51149 135
51.918228 4.307143 -7.571800 51151 131
51.918118 4.306998 -7.243186 51153 165
51.917961 4.306952 -6.667334 51155 159
51.917805 4.306875 -6.749743 51157 209
51.917656 4.306760 -7.735600 51159 174
