48.6767349 6.1215801 106.08 49745.00 155 0 24.2 288.00 4.112 -76.104 49742.00 7.46 0.00 0.12 115.4 0 29
48.6766167 6.1216168 106.33 49748.00 155 0 24.2 287.90 4.114 -77.413 49745.00 10.50 0.00 0.17 159.5 0 29
48.6765289 6.1216116 106.19 49750.00 156 0 24.1 287.50 4.114 -77.105 49748.00 10.50 0.00 0.18 90.8 0 29
48.6764259 6.1216149 106.92 49754.00 156 0 24.1 289.10 4.113 -80.100 49750.00 10.50 0.00 0.06 75.1 0 29
48.6763344 6.1216450 107.43 49757.00 156 0 24.1 287.80 4.112 -81.235 49754.00 8.57 0.00 0.12 141.7 0 29
48.6762047 6.1216717 107.36 49762.00 157 0 24.1 288.30 4.114 -79.210 49757.00 7.69 0.00 0.07 42.2 0 29
48.6761131 6.1217132 107.60 49765.00 158 0 24.1 288.50 4.112 -80.154 49762.00 7.69 0.00 0.04 44.1 0 29
48.6755714 6.1216717 108.54 49770.00 158 0 24.1 22945.03 4.114 -76.984 49765.00 13.21 0.00 0.13 141.7 1 29
48.6758919 6.1217732 108.87 49771.00 158 0 24.1 288.10 4.112 -87.291 49770.00 7.32 0.00 0.17 148.4 0 29
48.6757812 6.1217718 108.66 49773.00 158 0 24.1 289.80 4.112 -79.610 49771.00 7.32 0.00 0.18 118.9 0 29
48.6753616 6.1216030 108.35 49776.00 159 0 24.0 22945.03 4.114 -78.268 49773.00 12.89 0.00 0.14 48.0 1 29
48.6756248 6.1216583 108.65 49777.00 159 0 24.1 292.40 4.115 -88.385 49776.00 7.32 0.00 -0.04 -30.4 0 29
48.6754837 6.1217065 109.18 49780.00 160 0 24.1 295.80 4.115 -83.890 49777.00 7.32 0.00 -0.01 49.1 0 29
48.6753845 6.1217251 109.39 49782.00 159 0 24.1 297.90 4.115 -81.613 49780.00 12.11 0.00 0.10 151.8 0 29
48.6752701 6.1217332 109.68 49784.00 158 0 24.2 301.30 4.114 -80.161 49782.00 14.58 0.00 0.15 134.9 0 29
48.6751785 6.1217666 109.84 49786.00 158 0 24.2 301.10 4.115 -78.815 49784.00 14.69 0.00 0.11 117.0 0 29
48.6750679 6.1218319 110.20 49789.00 157 0 24.2 300.90 4.115 -75.590 49786.00 15.08 0.00 0.11 111.5 0 29
48.6749725 6.1218615 110.59 49791.00 157 0 24.2 302.30 4.114 -77.111 49789.00 15.08 0.00 0.10 127.4 0 29
48.6748505 6.1218934 110.84 49793.00 157 0 24.2 305.30 4.114 -78.774 49791.00 15.08 0.00 0.14 148.2 0 29
